date,rain_sum_7d,snow_var_7d,min_temp_2d,max_temp_2d,neg_rate_7d
2015-04-02,32.1,1.29,0.2,0.5,0.29
2015-04-03,33.0,1.29,0.2,1.7,0.14
2015-04-04,29.6,1.29,-0.3,1.7,0.0
2015-04-05,30.5,1.29,-0.3,0.3,0.14
2015-04-06,27.3,1.29,0.3,0.6,0.14
2015-04-07,4.8,1.29,-1.2,0.6,0.14
2015-04-08,4.8,0.14,-1.2,2.4,0.29
2015-04-09,4.6,-0.0,2.4,3.6,0.29
2015-04-10,3.7,-0.0,3.3,3.6,0.29
2015-04-11,2.7,-0.0,2.9,3.3,0.29
2015-04-12,0.5,-0.0,2.9,3.2,0.14
2015-04-13,0.8,-0.0,3.2,3.9,0.14
2015-04-14,0.8,-0.0,2.4,3.9,0.14
2015-04-15,0.4,-0.0,1.1,2.4,0.0
2015-04-16,0.5,-0.0,-1.3,1.1,0.0
2015-04-17,1.3,-0.0,-1.3,1.4,0.14
2015-04-18,2.2,-0.0,1.1,1.4,0.14
2015-04-19,2.2,-0.0,1.1,2.5,0.14
2015-04-20,1.8,-0.0,0.2,2.5,0.14
2015-04-21,1.8,-0.0,0.2,3.6,0.14
2015-04-22,1.8,-0.0,3.4,3.6,0.14
2015-04-23,2.2,-0.0,3.4,4.4,0.14
2015-04-24,1.4,-0.0,4.0,4.4,0.0
2015-04-25,0.5,-0.0,1.5,4.0,0.0
2015-04-26,2.2,-0.0,-0.2,1.5,0.0
2015-04-27,9.3,-0.0,-0.2,4.1,0.14
2015-04-28,20.5,-0.0,2.9,4.1,0.14
2015-04-29,21.8,-0.0,2.9,6.8,0.14
2015-04-30,45.3,-0.0,1.7,6.8,0.14
2015-05-01,45.3,-0.0,1.5,1.7,0.14
2015-05-02,45.5,-0.0,1.5,4.5,0.14
2015-05-03,57.3,-0.0,4.0,4.5,0.14
2015-05-04,50.3,-0.0,2.8,4.0,0.0
2015-05-05,39.1,-0.0,0.5,2.8,0.0
2015-05-06,37.9,-0.0,0.5,6.4,0.0
2015-05-07,15.5,-0.0,6.4,7.1,0.0
2015-05-08,15.6,-0.0,7.1,7.2,0.0
2015-05-09,15.4,-0.0,5.3,7.2,0.0
2015-05-10,1.9,-0.0,5.3,5.3,0.0
2015-05-11,1.8,-0.0,2.9,5.3,0.0
2015-05-12,1.8,-0.0,2.9,5.9,0.0
2015-05-13,8.1,-0.0,5.9,6.2,0.0
2015-05-14,8.6,-0.0,6.2,6.5,0.0
2015-05-15,8.6,-0.0,6.5,6.8,0.0
2015-05-16,8.6,-0.0,2.8,6.8,0.0
2015-05-17,8.6,-0.0,0.8,2.8,0.0
2015-05-18,8.8,-0.0,0.8,5.2,0.0
2015-05-19,9.7,-0.0,4.2,5.2,0.0
2015-05-20,3.4,-0.0,4.2,5.5,0.0
2015-05-21,4.4,-0.0,5.5,8.5,0.0
2015-05-22,7.1,-0.0,8.3,8.5,0.0
2015-05-23,7.1,-0.0,5.9,8.3,0.0
2015-05-24,8.1,-0.0,5.9,7.4,0.0
2015-05-25,8.2,-0.0,6.1,7.4,0.0
2015-05-26,7.3,-0.0,6.1,7.0,0.0
2015-05-27,7.8,-0.0,6.1,7.0,0.0
2015-05-28,4.7,-0.0,6.1,10.1,0.0
2015-05-29,1.9,-0.0,7.7,10.1,0.0
2015-05-30,3.1,-0.0,7.7,8.1,0.0
2015-05-31,2.5,-0.0,7.0,8.1,0.0
2015-06-01,2.2,-0.0,7.0,8.9,0.0
2015-06-02,4.1,-0.0,8.3,8.9,0.0
2015-06-03,4.4,-0.0,8.3,9.6,0.0
2015-06-04,6.1,-0.0,9.6,11.0,0.0
2015-06-05,6.1,-0.0,9.4,11.0,0.0
2015-06-06,4.9,-0.0,8.4,9.4,0.0
2015-06-07,4.6,-0.0,6.7,8.4,0.0
2015-06-08,4.6,-0.0,6.7,11.8,0.0
2015-06-09,7.9,-0.0,8.6,11.8,0.0
2015-06-10,7.0,-0.0,6.7,8.6,0.0
2015-06-11,5.3,-0.0,6.7,7.4,0.0
2015-06-12,5.9,-0.0,7.4,10.1,0.0
2015-06-13,5.9,-0.0,10.1,10.1,0.0
2015-06-14,6.1,-0.0,9.5,10.1,0.0
2015-06-15,17.1,-0.0,9.5,11.0,0.0
2015-06-16,12.6,-0.0,9.6,11.0,0.0
2015-06-17,12.6,-0.0,7.9,9.6,0.0
2015-06-18,14.0,-0.0,7.3,7.9,0.0
2015-06-19,32.8,-0.0,7.3,9.7,0.0
2015-06-20,32.8,-0.0,9.7,11.0,0.0
2015-06-21,34.1,-0.0,9.9,11.0,0.0
2015-06-22,25.7,-0.0,8.8,9.9,0.0
2015-06-23,25.0,-0.0,8.8,12.0,0.0
2015-06-24,41.3,-0.0,10.0,12.0,0.0
2015-06-25,46.5,-0.0,10.0,12.1,0.0
2015-06-26,27.2,-0.0,12.1,12.4,0.0
2015-06-27,27.2,-0.0,10.9,12.4,0.0
2015-06-28,27.4,-0.0,10.9,11.5,0.0
2015-06-29,24.8,-0.0,10.6,11.5,0.0
2015-06-30,24.8,-0.0,10.6,12.1,0.0
2015-07-01,12.2,-0.0,12.1,12.3,0.0
2015-07-02,5.6,-0.0,12.3,13.4,0.0
2015-07-03,5.5,-0.0,11.5,13.4,0.0
2015-07-04,5.5,-0.0,11.5,16.0,0.0
2015-07-05,3.7,-0.0,15.8,16.0,0.0
2015-07-06,3.7,-0.0,13.8,15.8,0.0
2015-07-07,7.7,-0.0,13.8,14.1,0.0
2015-07-08,4.0,-0.0,12.6,14.1,0.0
2015-07-09,7.0,-0.0,12.6,13.2,0.0
2015-07-10,7.0,-0.0,13.2,14.1,0.0
2015-07-11,7.2,-0.0,12.0,14.1,0.0
2015-07-12,7.2,-0.0,12.0,12.4,0.0
2015-07-13,11.8,-0.0,11.5,12.4,0.0
2015-07-14,8.5,-0.0,10.4,11.5,0.0
2015-07-15,8.5,-0.0,9.9,10.4,0.0
2015-07-16,5.5,-0.0,9.9,11.2,0.0
2015-07-17,10.5,-0.0,11.2,12.6,0.0
2015-07-18,11.0,-0.0,12.1,12.6,0.0
2015-07-19,19.0,-0.0,11.9,12.1,0.0
2015-07-20,15.0,-0.0,11.9,12.0,0.0
2015-07-21,17.1,-0.0,12.0,12.8,0.0
2015-07-22,22.6,-0.0,11.1,12.8,0.0
2015-07-23,22.6,-0.0,11.1,12.6,0.0
2015-07-24,18.0,-0.0,12.6,13.2,0.0
2015-07-25,17.3,-0.0,13.2,13.5,0.0
2015-07-26,9.8,-0.0,12.8,13.5,0.0
2015-07-27,12.5,-0.0,12.8,14.7,0.0
2015-07-28,9.7,-0.0,14.2,14.7,0.0
2015-07-29,4.2,-0.0,9.5,14.2,0.0
2015-07-30,4.4,-0.0,9.5,9.7,0.0
2015-07-31,28.1,-0.0,9.7,13.6,0.0
2015-08-01,33.9,-0.0,12.1,13.6,0.0
2015-08-02,33.4,-0.0,10.6,12.1,0.0
2015-08-03,30.1,-0.0,10.6,11.0,0.0
2015-08-04,30.1,-0.0,11.0,13.5,0.0
2015-08-05,30.1,-0.0,11.4,13.5,0.0
2015-08-06,49.9,-0.0,11.2,11.4,0.0
2015-08-07,25.8,-0.0,11.2,15.3,0.0
2015-08-08,20.9,-0.0,13.7,15.3,0.0
2015-08-09,20.9,-0.0,13.7,15.3,0.0
2015-08-10,20.9,-0.0,14.8,15.3,0.0
2015-08-11,20.9,-0.0,13.5,14.8,0.0
2015-08-12,20.9,-0.0,13.5,14.1,0.0
2015-08-13,1.2,-0.0,14.1,15.9,0.0
2015-08-14,1.2,-0.0,13.4,15.9,0.0
2015-08-15,0.3,-0.0,9.2,13.4,0.0
2015-08-16,0.3,-0.0,9.2,11.6,0.0
2015-08-17,0.3,-0.0,10.3,11.6,0.0
2015-08-18,0.3,-0.0,9.2,10.3,0.0
2015-08-19,0.3,-0.0,9.1,9.2,0.0
2015-08-20,0.0,-0.0,9.1,9.3,0.0
2015-08-21,0.0,-0.0,9.3,10.1,0.0
2015-08-22,0.0,-0.0,10.1,11.1,0.0
2015-08-23,0.0,-0.0,10.9,11.1,0.0
2015-08-24,0.0,-0.0,10.9,11.8,0.0
2015-08-25,0.0,-0.0,11.8,13.1,0.0
2015-08-26,0.0,-0.0,13.1,15.4,0.0
2015-08-27,2.4,-0.0,15.4,16.6,0.0
2015-08-28,8.3,-0.0,13.5,16.6,0.0
2015-08-29,20.2,-0.0,13.5,15.7,0.0
2015-08-30,20.2,-0.0,12.4,15.7,0.0
2015-08-31,23.2,-0.0,10.0,12.4,0.0
2015-09-01,23.2,-0.0,8.8,10.0,0.0
2015-09-02,23.2,-0.0,8.8,12.0,0.0
2015-09-03,33.7,-0.0,11.6,12.0,0.0
2015-09-04,32.4,-0.0,11.3,11.6,0.0
2015-09-05,22.6,-0.0,9.6,11.3,0.0
2015-09-06,30.8,-0.0,9.6,12.0,0.0
2015-09-07,27.8,-0.0,9.2,12.0,0.0
2015-09-08,31.9,-0.0,9.2,10.1,0.0
2015-09-09,31.9,-0.0,8.2,10.1,0.0
2015-09-10,19.0,-0.0,7.3,8.2,0.0
2015-09-11,14.4,-0.0,7.3,7.6,0.0
2015-09-12,12.3,-0.0,7.6,8.4,0.0
2015-09-13,4.1,-0.0,8.4,10.2,0.0
2015-09-14,4.1,-0.0,10.2,12.9,0.0
2015-09-15,0.0,-0.0,8.5,12.9,0.0
2015-09-16,10.1,-0.0,8.5,12.7,0.0
2015-09-17,12.5,-0.0,12.7,13.5,0.0
2015-09-18,12.7,-0.0,13.5,13.9,0.0
2015-09-19,18.8,-0.0,13.9,14.6,0.0
2015-09-20,19.2,-0.0,13.0,14.6,0.0
2015-09-21,21.3,-0.0,11.2,13.0,0.0
2015-09-22,25.7,-0.0,11.1,11.2,0.0
2015-09-23,15.9,-0.0,11.1,11.2,0.0
2015-09-24,13.5,-0.0,11.2,12.5,0.0
2015-09-25,13.9,-0.0,10.5,12.5,0.0
2015-09-26,10.0,-0.0,10.5,11.9,0.0
2015-09-27,10.7,-0.0,9.6,11.9,0.0
2015-09-28,8.6,-0.0,5.7,9.6,0.0
2015-09-29,4.2,-0.0,5.7,8.4,0.0
2015-09-30,3.9,-0.0,5.6,8.4,0.0
2015-10-01,3.9,-0.0,5.6,8.6,0.0
2015-10-02,4.5,-0.0,8.3,8.6,0.0
2015-10-03,2.3,-0.0,8.3,10.9,0.0
2015-10-04,1.2,-0.0,7.0,10.9,0.0
2015-10-05,1.2,-0.0,6.0,7.0,0.0
2015-10-06,1.2,-0.0,4.3,6.0,0.0
2015-10-07,1.2,-0.0,-1.0,4.3,0.0
2015-10-08,1.2,-0.0,-1.6,-1.0,0.14
2015-10-09,0.0,-0.0,-2.4,-1.6,0.29
2015-10-10,0.0,-0.0,-2.6,-2.4,0.43
2015-10-11,0.0,-0.0,-2.6,2.0,0.57
2015-10-12,0.0,-0.0,-2.4,2.0,0.57
2015-10-13,0.0,-0.0,-2.4,1.2,0.71
2015-10-14,0.0,-0.0,1.2,1.5,0.71
2015-10-15,0.0,-0.0,1.5,4.6,0.57
2015-10-16,0.0,-0.0,2.8,4.6,0.43
2015-10-17,0.0,-0.0,2.8,4.7,0.29
2015-10-18,0.0,-0.0,-0.7,4.7,0.14
2015-10-19,0.0,-0.0,-0.7,5.0,0.29
2015-10-20,0.0,-0.0,3.6,5.0,0.14
2015-10-21,0.0,-0.0,3.6,3.7,0.14
2015-10-22,0.0,-0.0,3.7,6.5,0.14
2015-10-23,7.1,-0.0,6.5,6.8,0.14
2015-10-24,9.2,-0.0,6.8,8.8,0.14
2015-10-25,9.2,-0.0,4.7,8.8,0.14
2015-10-26,16.1,-0.0,4.6,4.7,0.0
2015-10-27,16.1,-0.0,4.6,5.0,0.0
2015-10-28,16.1,-0.0,1.3,5.0,0.0
2015-10-29,16.1,-0.0,-3.8,1.3,0.0
2015-10-30,9.0,-0.0,-3.8,-1.1,0.14
2015-10-31,6.9,-0.0,-1.1,-0.6,0.29
2015-11-01,6.9,-0.0,-0.8,-0.6,0.43
2015-11-02,0.0,-0.0,-0.8,8.8,0.57
2015-11-03,0.0,-0.0,7.4,8.8,0.57
2015-11-04,0.0,-0.0,7.1,7.4,0.57
2015-11-05,0.0,-0.0,6.3,7.1,0.57
2015-11-06,0.2,-0.0,0.9,6.3,0.43
2015-11-07,0.2,-0.0,0.0,0.9,0.29
2015-11-08,8.8,-0.0,0.0,6.4,0.14
2015-11-09,15.3,-0.0,6.4,6.9,0.0
2015-11-10,22.1,-0.0,4.5,6.9,0.0
2015-11-11,22.1,-0.0,4.5,5.4,0.0
2015-11-12,22.7,-0.0,3.9,5.4,0.0
2015-11-13,25.1,-0.0,0.8,3.9,0.0
2015-11-14,28.9,-0.0,0.8,2.4,0.0
2015-11-15,20.6,-0.0,2.4,6.6,0.0
2015-11-16,21.2,-0.0,4.3,6.6,0.0
2015-11-17,21.9,-0.0,4.3,4.9,0.0
2015-11-18,25.4,-0.0,4.9,5.4,0.0
2015-11-19,26.9,-0.0,3.7,5.4,0.0
2015-11-20,34.8,-0.0,3.0,3.7,0.0
2015-11-21,31.9,-0.0,1.6,3.0,0.0
2015-11-22,32.2,-0.0,0.5,1.6,0.0
2015-11-23,25.1,-0.0,-0.7,0.5,0.0
2015-11-24,17.8,-0.0,-3.3,-0.7,0.14
2015-11-25,15.9,-0.0,-5.0,-3.3,0.29
2015-11-26,13.8,-0.0,-5.0,4.0,0.43
2015-11-27,5.0,-0.0,1.2,4.0,0.43
2015-11-28,6.1,-0.0,1.2,3.4,0.43
2015-11-29,7.3,-0.0,3.4,3.8,0.43
2015-11-30,9.8,-0.0,3.1,3.8,0.43
2015-12-01,10.8,-0.0,3.0,3.1,0.29
2015-12-02,9.2,-0.0,1.6,3.0,0.14
2015-12-03,11.5,-0.0,-2.0,1.6,0.0
2015-12-04,10.9,-0.0,-2.0,-1.9,0.14
2015-12-05,18.9,-0.0,-1.9,-0.7,0.29
2015-12-06,22.3,-0.0,-0.7,2.3,0.43
2015-12-07,28.6,-0.0,2.3,7.8,0.43
2015-12-08,27.4,-0.0,4.1,7.8,0.43
2015-12-09,28.0,-0.0,1.3,4.1,0.43
2015-12-10,28.5,-0.0,1.3,5.1,0.43
2015-12-11,29.0,-0.0,3.5,5.1,0.29
2015-12-12,19.0,-0.0,2.3,3.5,0.14
2015-12-13,15.3,-0.0,-0.2,2.3,0.0
2015-12-14,10.7,-0.0,-0.2,0.2,0.14
2015-12-15,10.7,0.57,-3.3,0.2,0.14
2015-12-16,10.1,0.72,-3.5,-3.3,0.29
2015-12-17,7.4,0.68,-3.5,-1.0,0.43
2015-12-18,18.2,0.65,-1.0,0.4,0.57
2015-12-19,22.0,0.75,0.4,1.8,0.57
2015-12-20,22.8,0.75,1.8,2.7,0.57
2015-12-21,19.2,0.75,1.6,2.7,0.43
2015-12-22,19.2,0.37,1.6,7.1,0.43
2015-12-23,20.8,0.13,3.5,7.1,0.29
2015-12-24,20.7,0.03,2.5,3.5,0.14
2015-12-25,10.1,0.02,2.5,3.2,0.0
2015-12-26,10.0,-0.0,3.2,4.8,0.0
2015-12-27,8.3,-0.0,-3.3,4.8,0.0
2015-12-28,7.7,-0.0,-6.4,-3.3,0.14
2015-12-29,7.7,-0.0,-7.8,-6.4,0.29
2015-12-30,6.1,-0.0,-7.8,-7.8,0.43
2015-12-31,6.1,-0.0,-7.8,-7.4,0.57
2016-01-01,4.3,-0.0,-7.4,-3.9,0.71
2016-01-02,0.6,-0.0,-5.8,-3.9,0.86
2016-01-03,0.0,-0.0,-8.1,-5.8,1.0
2016-01-04,2.4,-0.0,-11.0,-8.1,1.0
2016-01-05,2.4,2.29,-14.1,-11.0,1.0
2016-01-06,3.0,3.0,-20.1,-14.1,1.0
2016-01-07,3.0,3.95,-22.1,-20.1,1.0
2016-01-08,3.0,4.14,-24.6,-22.1,1.0
2016-01-09,3.5,3.57,-25.3,-24.6,1.0
2016-01-10,4.1,2.62,-25.3,-12.6,1.0
2016-01-11,2.4,3.9,-14.0,-12.6,1.0
2016-01-12,10.3,7.62,-14.0,-11.6,1.0
2016-01-13,13.3,26.9,-11.6,-9.2,1.0
2016-01-14,15.4,63.9,-11.2,-9.2,1.0
2016-01-15,15.6,69.9,-13.7,-11.2,1.0
2016-01-16,15.4,55.62,-17.0,-13.7,1.0
2016-01-17,15.1,34.57,-17.0,-16.5,1.0
2016-01-18,15.5,21.62,-16.5,-15.6,1.0
2016-01-19,9.8,7.81,-17.2,-15.6,1.0
2016-01-20,6.2,7.14,-17.2,-13.6,1.0
2016-01-21,4.3,2.57,-18.4,-13.6,1.0
2016-01-22,4.3,1.24,-20.6,-18.4,1.0
2016-01-23,4.0,1.24,-23.5,-20.6,1.0
2016-01-24,5.4,1.14,-23.5,-13.8,1.0
2016-01-25,12.7,0.95,-13.8,-3.0,1.0
2016-01-26,15.5,23.81,-3.4,-3.0,1.0
2016-01-27,23.3,39.81,-3.4,-3.2,1.0
2016-01-28,29.6,37.81,-3.2,0.6,1.0
2016-01-29,32.8,44.95,0.6,0.8,0.86
2016-01-30,35.0,69.81,-0.7,0.8,0.71
2016-01-31,33.4,102.95,-0.7,1.5,0.71
2016-02-01,25.0,141.0,0.0,1.5,0.57
2016-02-02,26.7,122.33,-1.6,0.0,0.43
2016-02-03,23.4,59.48,-1.6,-0.2,0.43
2016-02-04,18.2,15.9,-4.3,-0.2,0.43
2016-02-05,15.0,10.9,-4.3,-3.9,0.57
2016-02-06,12.8,12.62,-4.9,-3.9,0.71
2016-02-07,18.6,12.81,-8.3,-4.9,0.71
2016-02-08,18.7,7.81,-8.3,0.6,0.86
2016-02-09,18.9,6.0,0.4,0.6,0.86
2016-02-10,17.6,13.0,0.4,1.9,0.71
2016-02-11,32.2,22.95,1.9,1.9,0.57
2016-02-12,43.9,25.24,1.9,1.9,0.43
2016-02-13,47.7,20.67,0.2,1.9,0.29
2016-02-14,48.0,11.14,0.1,0.2,0.14
2016-02-15,51.0,7.62,0.1,0.1,0.0
2016-02-16,44.1,8.57,-0.7,0.1,0.0
2016-02-17,40.9,9.33,-6.0,-0.7,0.14
2016-02-18,25.0,7.9,-6.0,-4.7,0.29
2016-02-19,15.7,5.29,-4.7,-1.6,0.43
2016-02-20,14.9,1.57,-1.6,0.2,0.57
2016-02-21,17.0,1.33,-0.2,0.2,0.57
2016-02-22,19.1,13.14,-0.2,-0.2,0.71
2016-02-23,19.5,23.62,-0.8,-0.2,0.86
2016-02-24,19.5,27.81,-1.8,-0.8,0.86
2016-02-25,19.5,26.24,-3.0,-1.8,0.86
2016-02-26,17.8,18.14,-3.0,0.5,0.86
2016-02-27,15.5,8.48,-2.7,0.5,0.71
2016-02-28,7.2,1.33,-6.3,-2.7,0.86
2016-02-29,2.0,1.48,-6.3,-1.4,0.86
2016-03-01,1.6,1.29,-8.3,-1.4,0.86
2016-03-02,1.6,0.9,-8.3,-3.9,0.86
2016-03-03,1.6,0.33,-7.0,-3.9,0.86
2016-03-04,0.7,0.14,-7.0,-3.7,0.86
2016-03-05,-0.0,-0.0,-3.7,-1.8,1.0
2016-03-06,0.3,-0.0,-1.8,-0.6,1.0
2016-03-07,1.7,-0.0,-0.6,0.3,1.0
2016-03-08,5.5,-0.0,0.2,0.3,0.86
2016-03-09,8.7,-0.0,0.2,0.7,0.71
2016-03-10,8.7,-0.0,0.2,0.7,0.57
2016-03-11,8.7,0.57,-0.2,0.2,0.43
2016-03-12,8.7,0.95,-1.4,-0.2,0.43
2016-03-13,8.4,1.67,-4.2,-1.4,0.43
2016-03-14,7.0,1.95,-4.2,-3.1,0.43
2016-03-15,3.2,1.81,-3.1,-0.9,0.57
2016-03-16,-0.0,2.29,-0.9,0.7,0.71
2016-03-17,-0.0,2.29,0.7,0.7,0.71
2016-03-18,4.2,4.57,0.7,0.8,0.71
2016-03-19,4.5,3.81,-4.1,0.8,0.57
2016-03-20,4.5,3.62,-8.4,-4.1,0.57
2016-03-21,4.6,3.14,-8.4,-7.9,0.57
2016-03-22,4.6,1.48,-7.9,-2.8,0.57
2016-03-23,4.6,0.9,-8.4,-2.8,0.57
2016-03-24,4.6,0.62,-8.4,-2.8,0.71
2016-03-25,0.4,0.57,-2.8,-1.2,0.86
2016-03-26,0.1,0.57,-1.2,0.7,1.0
2016-03-27,0.1,1.9,0.7,1.5,0.86
2016-03-28,-0.0,6.48,0.8,1.5,0.71
2016-03-29,-0.0,9.33,0.8,1.5,0.57
2016-03-30,-0.0,10.48,1.5,2.4,0.43
2016-03-31,-0.0,8.48,2.1,2.4,0.29
2016-04-01,-0.0,4.14,-1.8,2.1,0.14
2016-04-02,-0.0,1.29,-1.8,0.3,0.14
2016-04-03,3.8,0.0,-1.4,0.3,0.14
2016-04-04,4.6,0.0,-1.4,2.2,0.29
2016-04-05,4.6,0.0,-1.4,2.2,0.29
2016-04-06,5.4,0.0,-1.4,0.4,0.43
2016-04-07,10.4,0.0,0.4,3.2,0.43
2016-04-08,10.9,0.0,3.2,4.2,0.43
2016-04-09,11.1,0.0,3.1,4.2,0.29
2016-04-10,7.6,0.0,2.3,3.1,0.29
2016-04-11,6.8,0.0,-0.6,2.3,0.14
2016-04-12,6.8,0.0,-0.6,2.0,0.29
2016-04-13,6.0,0.0,0.1,2.0,0.14
2016-04-14,1.0,0.0,0.1,0.1,0.14
2016-04-15,0.5,0.0,0.1,0.4,0.14
2016-04-16,0.3,0.0,-0.1,0.4,0.14
2016-04-17,0.6,0.0,-0.1,2.3,0.29
2016-04-18,4.2,0.0,2.3,6.2,0.29
2016-04-19,6.8,0.0,3.2,6.2,0.14
2016-04-20,6.8,0.0,3.2,4.6,0.14
2016-04-21,8.4,0.0,2.0,4.6,0.14
2016-04-22,8.4,0.0,1.6,2.0,0.14
2016-04-23,13.6,0.0,-0.2,1.6,0.14
2016-04-24,14.1,0.0,-0.3,-0.2,0.14
2016-04-25,26.8,0.0,-0.9,-0.3,0.29
2016-04-26,28.1,0.0,-0.9,2.1,0.43
2016-04-27,41.0,0.0,1.7,2.1,0.43
2016-04-28,39.4,0.0,1.7,3.1,0.43
2016-04-29,51.0,0.0,3.0,3.1,0.43
2016-04-30,45.8,0.0,3.0,3.7,0.43
2016-05-01,44.7,0.0,3.4,3.7,0.29
2016-05-02,28.4,0.0,3.4,5.1,0.14
2016-05-03,24.5,0.0,5.1,5.9,0.0
2016-05-04,11.6,0.0,4.6,5.9,0.0
2016-05-05,11.6,0.0,4.6,5.7,0.0
2016-05-06,0.0,0.0,5.7,8.9,0.0
2016-05-07,0.0,0.0,8.1,8.9,0.0
2016-05-08,0.0,0.0,6.8,8.1,0.0
2016-05-09,0.0,0.0,6.8,7.5,0.0
2016-05-10,0.0,0.0,7.5,9.6,0.0
2016-05-11,0.6,0.0,9.6,9.9,0.0
2016-05-12,0.6,0.0,8.3,9.9,0.0
2016-05-13,0.6,0.0,4.6,8.3,0.0
2016-05-14,0.6,0.0,4.6,8.1,0.0
2016-05-15,6.0,0.0,8.1,10.3,0.0
2016-05-16,7.0,0.0,10.3,11.0,0.0
2016-05-17,7.3,0.0,9.1,11.0,0.0
2016-05-18,6.7,0.0,8.3,9.1,0.0
2016-05-19,6.7,0.0,7.6,8.3,0.0
2016-05-20,6.7,0.0,5.2,7.6,0.0
2016-05-21,6.7,0.0,5.2,6.9,0.0
2016-05-22,1.3,0.0,6.9,8.8,0.0
2016-05-23,0.3,0.0,8.8,9.5,0.0
2016-05-24,0.0,0.0,9.2,9.5,0.0
2016-05-25,0.0,0.0,9.2,10.5,0.0
2016-05-26,0.0,0.0,10.5,11.7,0.0
2016-05-27,0.0,0.0,11.7,12.9,0.0
2016-05-28,0.0,0.0,9.4,12.9,0.0
2016-05-29,0.0,0.0,9.4,11.8,0.0
2016-05-30,0.0,0.0,11.4,11.8,0.0
2016-05-31,0.0,0.0,11.4,12.1,0.0
2016-06-01,0.0,0.0,12.1,16.5,0.0
2016-06-02,0.0,0.0,12.6,16.5,0.0
2016-06-03,14.2,0.0,12.6,12.8,0.0
2016-06-04,14.2,0.0,12.8,13.1,0.0
2016-06-05,14.2,0.0,10.5,13.1,0.0
2016-06-06,14.4,0.0,6.2,10.5,0.0
2016-06-07,14.4,0.0,6.0,6.2,0.0
2016-06-08,20.1,0.0,6.0,7.7,0.0
2016-06-09,23.0,0.0,7.7,11.4,0.0
2016-06-10,8.8,0.0,7.6,11.4,0.0
2016-06-11,9.1,0.0,6.1,7.6,0.0
2016-06-12,9.1,0.0,5.4,6.1,0.0
2016-06-13,8.9,0.0,5.4,7.8,0.0
2016-06-14,8.9,0.0,7.8,8.5,0.0
2016-06-15,3.2,0.0,8.5,8.8,0.0
2016-06-16,9.3,0.0,8.8,9.6,0.0
2016-06-17,55.4,0.0,9.6,13.1,0.0
2016-06-18,86.1,0.0,13.1,13.3,0.0
2016-06-19,102.1,0.0,12.2,13.3,0.0
2016-06-20,102.8,0.0,12.2,12.3,0.0
2016-06-21,102.8,0.0,12.2,12.3,0.0
2016-06-22,102.8,0.0,10.2,12.2,0.0
2016-06-23,93.8,0.0,10.2,13.0,0.0
2016-06-24,48.9,0.0,12.7,13.0,0.0
2016-06-25,18.3,0.0,12.7,13.7,0.0
2016-06-26,2.3,0.0,13.7,14.4,0.0
2016-06-27,1.6,0.0,14.4,15.7,0.0
2016-06-28,17.6,0.0,14.4,15.7,0.0
2016-06-29,17.6,0.0,13.2,14.4,0.0
2016-06-30,17.6,0.0,13.2,15.4,0.0
2016-07-01,16.5,0.0,15.4,15.6,0.0
2016-07-02,16.1,0.0,14.7,15.6,0.0
2016-07-03,26.8,0.0,14.7,16.9,0.0
2016-07-04,33.8,0.0,15.9,16.9,0.0
2016-07-05,25.1,0.0,12.0,15.9,0.0
2016-07-06,26.5,0.0,11.2,12.0,0.0
2016-07-07,31.4,0.0,11.2,14.0,0.0
2016-07-08,32.3,0.0,12.0,14.0,0.0
2016-07-09,32.3,0.0,12.0,12.6,0.0
2016-07-10,21.6,0.0,11.1,12.6,0.0
2016-07-11,15.8,0.0,11.1,13.5,0.0
2016-07-12,13.0,0.0,12.9,13.5,0.0
2016-07-13,11.7,0.0,12.9,15.6,0.0
2016-07-14,6.8,0.0,15.6,15.6,0.0
2016-07-15,5.8,0.0,14.0,15.6,0.0
2016-07-16,23.4,0.0,13.0,14.0,0.0
2016-07-17,23.4,0.0,13.0,14.8,0.0
2016-07-18,22.2,0.0,14.5,14.8,0.0
2016-07-19,17.8,0.0,13.8,14.5,0.0
2016-07-20,17.7,0.0,12.2,13.8,0.0
2016-07-21,17.8,0.0,11.8,12.2,0.0
2016-07-22,17.8,0.0,11.8,17.0,0.0
2016-07-23,0.2,0.0,16.7,17.0,0.0
2016-07-24,0.2,0.0,16.6,16.7,0.0
2016-07-25,0.2,0.0,16.6,16.8,0.0
2016-07-26,0.1,0.0,16.3,16.8,0.0
2016-07-27,0.1,0.0,16.1,16.3,0.0
2016-07-28,-0.0,0.0,16.1,17.2,0.0
2016-07-29,2.2,0.0,14.9,17.2,0.0
2016-07-30,2.2,0.0,14.9,15.2,0.0
2016-07-31,3.1,0.0,15.2,15.7,0.0
2016-08-01,3.4,0.0,15.7,16.7,0.0
2016-08-02,3.5,0.0,15.9,16.7,0.0
2016-08-03,3.5,0.0,15.0,15.9,0.0
2016-08-04,3.5,0.0,14.6,15.0,0.0
2016-08-05,7.4,0.0,14.6,14.8,0.0
2016-08-06,12.0,0.0,14.8,16.0,0.0
2016-08-07,11.2,0.0,16.0,16.2,0.0
2016-08-08,10.9,0.0,15.6,16.2,0.0
2016-08-09,12.3,0.0,14.4,15.6,0.0
2016-08-10,14.9,0.0,14.4,15.3,0.0
2016-08-11,16.7,0.0,12.0,15.3,0.0
2016-08-12,10.6,0.0,12.0,12.9,0.0
